日期,推广计划名称,宝贝名称,宝贝类型,商品id,搜索类型,流量来源,展现量,点击量,花费(分),点击率,平均点击花费(分),千次展现花费(分),点击转化率,直接成交金额(分),直接成交笔数,间接成交金额(分),间接成交笔数,总成交金额(分),总成交笔数,宝贝收藏数,店铺收藏数,总收藏数,投入产出比,直接购物车数,间接购物车数,总购物车数
2019-05-02,玛咖牡蛎【品牌词】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,2,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-05-02,玛咖牡蛎【品牌词】01-鱼腥草,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,60,7,1788,11.67,255.43,29800.00,0.00,0,0,0,0,0,0,1,0,1,0.00,0,0,0
2019-05-02,玛咖牡蛎【竞品品牌词】01-青黛,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,1,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-05-02,玛咖牡蛎【竞品品牌词】01-青黛,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,133,8,2377,6.02,297.13,17872.18,,,,,,,,,,,,,,
2019-05-02,玛咖【测试-智】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,53,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-05-02,玛咖【测试-智】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,3681,258,85987,7.01,333.28,23359.68,7.36,190540,19,0,0,190540,19,7,0,7,2.22,21,1,22
2019-05-02,牡蛎【省油宝长尾】-南烛-省油宝长尾B,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,计算机站内,21,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-05-02,牡蛎【省油宝长尾】-南烛-省油宝长尾B,买2发6姿美堂牡蛎片肽精华杜蛎黄精覆盆子杞草锌男性成人正品口服,宝贝推广,556833996282,搜索,移动站内,13156,96,23014,0.73,239.73,1749.32,2.08,29600,1,6990,1,36590,2,1,0,1,1.59,4,1,5
2019-05-03,玛咖【长尾】11-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,225,1,13,0.44,13.00,57.78,,,,,,,,,,,,,,
2019-05-03,玛咖【长尾】11-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,18830,411,91538,2.18,222.72,4861.29,5.35,183016,22,0,0,183016,22,14,0,14,2.00,26,2,28
2019-05-03,玛咖【长尾】04-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,261,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-05-03,玛咖【长尾】04-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,8602,266,56596,3.09,212.77,6579.40,3.38,103850,9,0,0,103850,9,6,1,7,1.83,10,1,11
2019-05-03,玛咖【长尾】10-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,13,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-05-03,玛咖【长尾】10-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,1069,46,13768,4.30,299.30,12879.33,4.35,19436,2,0,0,19436,2,1,0,1,1.41,5,1,6
2019-05-03,玛咖【长尾】07-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,22,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-05-03,玛咖【长尾】07-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,2763,142,33651,5.14,236.98,12179.15,7.75,90370,11,0,0,90370,11,9,0,9,2.69,7,0,7
2019-05-03,玛咖【长尾】03-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,6,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-05-03,玛咖【长尾】03-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,1451,93,23200,6.41,249.46,15988.97,3.23,20970,3,0,0,20970,3,5,0,5,0.90,6,1,7
2019-05-03,玛咖【长尾】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,10,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-05-03,玛咖【长尾】01-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,1820,141,33544,7.75,237.90,18430.77,5.67,90870,7,14800,1,105670,8,3,0,3,3.15,8,0,8
2019-05-03,玛咖【扩词】02-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,计算机站内,7,0,0,0.00,,0.00,,,,,,,,,,,,,,
2019-05-03,玛咖【扩词】02-青黛,买2送1姿美堂玛卡片进口黑玛咖精片正品成人口服非男性保健品用品,宝贝推广,523920366379,搜索,移动站内,16062,1372,680920,8.54,496.30,42393.23,7.14,824861,90,99154,8,924015,98,39,4,43,1.36,93,5,98
